"wage76","grade76","black","south76","momdad14","sinmom14","daded","momed","famed","age76","col4","exp76"
1.5581,15,1,1,1,0,7,8,2,25,1,4
0.9243,12,1,1,0,1,9.9372,6,1,26,1,8
1.8485,14,0,1,1,0,5,11,2,27,1,7
1.361,13,1,1,0,0,9.9372,10.251,1,26,1,7
1.4183,9,1,1,1,0,9.9372,3,1,33,1,18
NA,14,1,0,1,0,9.9372,3,1,29,1,9
1.3863,11,1,0,0,1,9.9372,7,1,29,1,12
1.0578,8,1,1,0,1,9.9372,7,1,25,1,11
1.2809,12,1,1,0,0,9.9372,10.251,1,25,1,7
NA,12,0,1,1,0,8,9,2,27,1,9
1.9066,12,0,1,0,0,9.9372,6,1,32,1,14
1.3686,10,1,1,1,0,6,12,4,34,0,18
1.7527,16,1,1,1,0,6,12,4,26,0,4
0.6313,11,1,1,1,0,2,8,2,26,0,9
1.0473,5,1,1,0,0,9.9372,10,1,27,0,16
1.3218,9,1,1,1,0,9.9372,6,1,34,0,19
2.0412,17,0,1,1,0,18,17,9,30,0,7
NA,18,0,1,1,0,16,16,9,32,0,8
NA,NA,0,NA,0,0,16,16,9,24,0,NA
NA,NA,0,NA,0,0,8,12,4,26,0,NA
NA,10,1,1,0,0,9.9372,10.251,1,33,0,17
1.7192,17,0,0,0,1,9.9372,16,6,26,0,3
2.8696,18,0,0,1,0,9.9372,12,6,28,0,4
1.9387,12,0,1,1,0,7,8,2,34,0,16
1.5872,10,0,0,0,0,9.9372,10.251,1,24,0,8
1.6273,12,0,1,1,0,12,9,5,24,0,6
2.1017,12,0,1,0,0,9.9372,6,1,33,0,15
1.0116,7,0,1,1,0,5,8,2,30,0,17
NA,NA,0,NA,0,0,4,7,2,27,0,NA
NA,NA,0,NA,1,0,9.9372,8,1,29,0,NA
NA,NA,0,NA,1,0,6,4,2,29,0,NA
NA,7,0,1,1,0,9.9372,6,1,34,0,21
1.7918,12,0,1,0,0,8,10,2,30,0,12
1.7527,13,0,1,1,0,9.9372,1,1,25,1,6
0.8329,14,0,1,1,0,4,1,2,24,1,4
1.6233,11,0,0,1,0,10,0,2,26,1,9
NA,10,0,1,1,0,12,12,7,29,1,13
NA,NA,0,NA,1,0,9,12,4,28,1,NA
1.8017,12,0,1,1,0,9,9,3,26,1,8
2.0956,12,0,1,1,0,9,9,3,24,1,6
1.0473,10,0,1,1,0,8,12,4,25,1,9
NA,NA,0,NA,1,0,9,10.251,1,27,1,NA
2.3684,16,0,1,1,0,14,16,9,31,1,9
NA,14,0,1,1,0,12,12,7,29,1,9
NA,NA,0,NA,1,0,10,10,3,26,1,NA
2.7942,14,0,1,1,0,12,8,5,32,1,12
2.1518,16,0,1,1,0,14,4,5,30,1,8
2.0229,14,0,1,1,0,9.9372,10.251,1,26,1,6
2.0149,15,0,1,1,0,16,16,9,25,1,4
1.477,12,0,1,0,0,9.9372,10.251,1,32,1,14
2.4033,12,0,1,1,0,16,10,5,33,1,15
1.0682,17,1,1,1,0,7,11,2,30,1,7
1.2,12,1,0,1,0,6,11,2,26,1,8
NA,NA,0,NA,0,0,9.9372,10.251,1,32,1,NA
NA,12,0,1,1,0,9.9372,8,1,34,1,16
NA,12,0,1,0,1,9.9372,7,1,29,1,11
1.4279,13,0,1,1,0,10,12,4,26,1,7
1.8326,13,0,1,1,0,8,8,2,30,1,11
NA,NA,0,NA,1,0,8,8,2,26,1,NA
NA,NA,0,NA,1,0,8,12,4,27,1,NA
NA,8,1,1,1,0,7,7,2,34,1,20
1.5304,12,0,1,1,0,4,8,2,27,1,9
0.9163,8,0,1,0,0,8,10.251,1,34,1,20
1.6487,18,0,0,1,0,8,12,4,30,1,6
NA,5,0,1,0,0,6,8,2,34,1,23
NA,9,0,1,1,0,4,5,2,33,1,18
NA,12,0,0,1,0,4,5,2,27,1,9
NA,NA,0,NA,1,0,14,12,8,24,1,NA
0.4055,14,0,1,1,0,6,8,2,28,1,8
1.3863,14,0,0,1,0,6,8,2,25,1,5
1.3481,18,0,0,1,0,9.9372,4,1,29,1,5
NA,NA,0,NA,1,0,9.9372,10.251,1,32,1,NA
NA,NA,0,NA,1,0,16,4,5,27,1,NA
1.7527,15,0,0,0,1,9.9372,12,6,34,1,13
NA,14,0,0,0,1,9.9372,10.251,1,34,1,14
NA,NA,0,NA,0,1,9.9372,10.251,1,26,1,NA
1.6827,18,0,0,1,0,13,14,9,34,1,10
2.0807,17,0,0,1,0,18,16,9,28,1,5
1.6094,17,0,0,1,0,18,16,9,24,1,1
NA,14,1,0,0,0,12,12,7,30,1,10
2.1905,13,0,0,1,0,12,12,7,29,1,10
1.8326,14,0,0,0,0,12,12,7,27,1,7
1.1725,14,0,0,1,0,12,12,7,28,1,8
1.7527,12,0,0,1,0,8,8,2,32,1,14
1.4516,12,0,0,1,0,12,12,7,25,1,7
NA,NA,0,NA,1,0,15,12,8,25,1,NA
0.8796,10,0,0,1,0,8,12,4,31,1,15
NA,NA,0,NA,0,0,12,10,5,24,1,NA
2.0255,17,0,0,1,0,9,13,4,28,1,5
NA,NA,0,NA,0,1,9.9372,9,1,26,1,NA
2.9852,16,0,0,1,0,8,9,2,32,1,10
NA,NA,0,NA,1,0,13,11,5,32,1,NA
1.9387,12,0,0,0,0,9.9372,12,6,32,1,14
1.5913,16,0,0,1,0,12,16,8,26,1,4
1.7317,16,0,0,1,0,12,16,8,24,1,2
NA,NA,0,NA,1,0,12,14,8,25,1,NA
NA,NA,0,NA,1,0,12,14,8,24,1,NA
NA,NA,0,NA,1,0,6,12,4,27,1,NA
1.2238,10,0,0,1,0,11,12,4,30,1,14
1.0919,13,0,0,0,0,9.9372,12,6,27,1,8
1.1249,13,0,0,0,0,9.9372,12,6,25,1,6
2.3952,13,0,0,1,0,12,12,7,24,1,5
1.4183,11,0,0,1,0,17,12,8,24,1,7
NA,NA,0,NA,1,0,7,6,2,34,1,NA
NA,NA,0,NA,1,0,8,8,2,28,1,NA
1.8017,12,0,0,0,0,9.9372,10.251,1,33,1,15
NA,NA,0,NA,1,0,14,14,9,29,1,NA
1.6094,12,0,0,1,0,8,11,2,25,1,7
1.7733,15,0,0,1,0,12,12,7,25,1,4
1.8326,13,0,0,0,0,12,12,7,28,1,9
NA,10,0,0,1,0,7,9,2,27,1,11
1.361,10,0,0,1,0,7,9,2,25,1,9
NA,NA,0,NA,0,1,9.9372,3,1,24,1,NA
NA,NA,0,NA,1,0,12,12,7,25,1,NA
NA,12,1,0,1,0,7,5,2,29,1,11
1.4884,14,0,0,1,0,8,12,4,31,1,11
NA,NA,0,NA,1,0,16,12,8,27,1,NA
1.9559,13,0,0,0,0,8,10.251,1,26,1,7
NA,NA,0,NA,1,0,7,12,4,29,1,NA
2.0516,16,0,0,1,0,12,13,8,27,1,5
NA,NA,0,NA,1,0,12,12,7,25,1,NA
1.6292,12,1,0,0,1,9.9372,10.251,1,28,1,10
NA,NA,0,NA,1,0,12,11,5,28,1,NA
NA,NA,1,NA,1,0,7,12,4,26,1,NA
NA,NA,0,NA,0,0,9.9372,8,1,32,1,NA
NA,NA,0,NA,1,0,18,16,9,32,1,NA
1.4861,17,0,0,1,0,10,12,4,25,1,2
1.3863,13,0,0,0,1,9.9372,8,1,26,1,7
NA,6,0,0,0,1,9.9372,10,1,33,1,21
NA,NA,0,NA,1,0,18,12,8,33,1,NA
NA,NA,0,NA,0,1,9.9372,12,6,24,1,NA
NA,16,0,0,1,0,12,12,7,33,1,11
2.5455,18,0,0,1,0,9.9372,12,6,28,1,4
1.3987,12,1,0,0,1,9.9372,12,6,26,1,8
NA,NA,1,NA,0,1,9.9372,10.251,1,24,1,NA
1.9066,12,1,0,0,0,12,11,5,28,1,10
1.0296,10,1,0,0,0,12,11,5,27,1,11
1.2528,10,1,0,1,0,12,10,5,24,1,8
NA,18,0,0,1,0,10,13,4,33,1,9
2.9972,18,0,0,1,0,12,12,7,30,1,6
2.0399,16,0,0,1,0,12,10.251,5,26,1,4
NA,NA,1,NA,1,0,3,11,2,33,1,NA
NA,16,1,0,1,0,16,12,8,24,1,2
NA,NA,1,NA,1,0,16,12,8,28,1,NA
2.1587,16,0,0,1,0,9.9372,12,6,29,1,7
2.1748,15,0,0,1,0,12,12,7,32,1,11
1.7047,12,0,0,1,0,12,12,7,26,1,8
NA,NA,1,NA,0,1,9.9372,13,6,34,1,NA
1.8083,14,0,0,1,0,7,7,2,28,1,8
1.7527,13,0,0,1,0,12,12,7,25,1,6
0.392,12,1,0,0,1,9.9372,9,1,25,1,7
NA,NA,1,NA,0,1,9.9372,18,6,28,1,NA
NA,NA,0,NA,0,1,9.9372,9,1,24,1,NA
NA,NA,1,NA,0,0,13,12,8,26,1,NA
NA,NA,0,NA,1,0,14,11,5,28,1,NA
NA,NA,0,NA,1,0,14,11,5,25,1,NA
2.2638,17,0,0,1,0,16,12,8,33,1,10
NA,NA,0,NA,0,0,9.9372,10.251,1,30,1,NA
2.109,16,0,0,1,0,8,12,4,29,1,7
1.9459,14,0,0,1,0,9.9372,0,1,26,1,6
NA,NA,0,NA,1,0,13,15,9,27,1,NA
2.0149,18,0,0,0,1,5,3,2,27,1,3
1.9459,17,0,0,0,1,9.9372,10.251,1,34,1,11
1.9344,18,0,0,1,0,14,14,9,32,1,8
NA,NA,0,NA,1,0,9.9372,9,1,34,1,NA
NA,12,0,0,1,0,12,10.251,5,34,1,16
NA,15,0,0,0,0,9.9372,10.251,1,28,1,7
NA,NA,1,NA,1,0,13,13,9,32,1,NA
1.1249,11,1,0,1,0,9.9372,10.251,1,27,1,10
NA,17,0,0,1,0,13,12,8,34,1,11
2.1576,17,0,0,1,0,16,16,9,31,1,8
NA,NA,0,NA,0,1,9.9372,10.251,1,29,1,NA
NA,NA,0,NA,1,0,16,12,8,27,1,NA
NA,NA,0,NA,1,0,16,12,8,25,1,NA
NA,NA,0,NA,1,0,16,17,9,25,1,NA
1.5433,18,0,0,1,0,5,4,2,26,1,2
NA,NA,0,NA,1,0,15,14,9,33,1,NA
1.9359,14,1,0,0,1,2,10.251,1,24,1,4
2.0794,11,1,0,0,0,9.9372,9,1,24,1,7
1.9066,14,1,0,1,0,12,8,5,32,1,12
NA,NA,1,NA,0,1,9.9372,12,6,32,1,NA
1.639,14,0,1,1,0,12,12,7,25,1,5
1.9629,16,0,0,1,0,16,12,8,31,1,9
2.1342,13,0,0,0,1,9.9372,12,6,25,1,6
2.1804,14,0,0,1,0,12,12,7,25,1,5
1.9359,14,0,0,1,0,9,12,4,27,1,7
2.1412,12,0,0,1,0,12,12,7,34,1,16
1.9988,12,0,0,1,0,10,10,3,29,1,11
1.5707,14,0,0,1,0,10,10,3,25,1,5
NA,NA,0,NA,1,0,14,13,9,24,1,NA
2.0732,16,0,0,1,0,16,16,9,30,1,8
1.7561,13,0,0,1,0,8,12,4,32,1,13
NA,13,0,0,1,0,12,1,5,24,1,5
NA,NA,0,NA,1,0,12,17,8,25,1,NA
2.1622,12,0,0,1,0,12,12,7,34,1,16
NA,NA,0,NA,0,1,9.9372,12,6,24,1,NA
1.7527,16,0,0,1,0,12,13,8,27,1,5
2.6283,17,0,0,1,0,14,12,8,33,1,10
2.7745,14,0,0,1,0,9.9372,10.251,1,31,1,11
NA,NA,1,NA,0,1,9.9372,8,1,29,1,NA
NA,NA,1,NA,1,0,9.9372,8,1,27,1,NA
NA,NA,1,NA,0,1,9.9372,10.251,1,26,1,NA
1.9095,12,1,0,1,0,8,8,2,30,1,12
NA,NA,1,NA,1,0,9.9372,10.251,1,28,1,NA
NA,NA,0,NA,1,0,9.9372,10.251,1,34,1,NA
NA,NA,0,NA,1,0,13,12,8,28,1,NA
1.5304,18,0,0,1,0,13,12,8,32,1,8
NA,NA,0,NA,1,0,12,14,8,33,1,NA
NA,NA,0,NA,1,0,14,16,9,26,1,NA
1.8916,12,0,0,0,0,9.9372,12,6,29,1,11
NA,NA,1,NA,1,0,8,12,4,26,1,NA
NA,NA,1,NA,1,0,13,12,8,32,1,NA
NA,NA,1,NA,1,0,13,12,8,26,1,NA
NA,NA,1,NA,1,0,13,12,8,25,1,NA
2.1342,12,0,0,0,1,9.9372,12,6,24,1,6
NA,NA,1,NA,1,0,12,12,7,26,1,NA
NA,NA,1,NA,1,0,12,12,7,24,1,NA
NA,NA,1,NA,0,1,9.9372,12,6,29,1,NA
NA,NA,0,NA,0,0,9.9372,10.251,1,31,1,NA
1.8825,12,0,0,1,0,12,12,7,33,1,15
2.4849,15,0,0,1,0,13,12,8,27,1,6
2.0412,13,0,0,1,0,0,5,2,33,1,14
NA,NA,0,NA,1,0,10,14,4,29,1,NA
0.9163,12,1,0,0,0,9.9372,5,1,27,1,9
NA,NA,0,NA,0,1,9.9372,10.251,1,34,1,NA
1.2326,12,0,0,1,0,0,4,2,24,1,6
NA,NA,0,NA,1,0,11,12,4,25,1,NA
3.0516,12,0,0,1,0,2,0,2,34,1,16
2.3312,18,0,0,0,1,9.9372,2,1,27,1,3
1.9643,12,0,0,0,1,9.9372,2,1,25,1,7
NA,12,0,0,1,0,8,8,2,30,1,12
1.7834,10,0,0,1,0,8,12,4,28,1,12
NA,NA,0,NA,0,1,9.9372,16,6,26,1,NA
NA,NA,0,NA,1,0,12,12,7,24,1,NA
2.1199,15,0,1,1,0,12,12,7,32,1,11
1.3863,15,0,0,0,0,9.9372,10.251,1,28,1,7
NA,NA,0,NA,0,1,9.9372,12,6,25,1,NA
NA,NA,0,NA,1,0,8,7,2,32,1,NA
1.9755,14,1,0,0,1,9.9372,7,1,31,1,11
0.5128,12,1,0,1,0,12,12,7,31,1,13
1.5412,14,0,0,1,0,8,12,4,27,1,7
1.861,18,0,0,1,0,13,13,9,27,1,3
1.7918,13,0,0,1,0,10,12,4,34,1,15
1.3863,12,0,0,0,0,13,10,5,24,1,6
2.3026,13,0,0,1,0,12,12,7,24,1,5
1.8961,14,0,0,1,0,8,12,4,28,1,8
NA,12,0,0,1,0,5,10,2,30,1,12
NA,12,0,0,1,0,12,12,7,32,1,14
NA,NA,1,NA,0,0,6,10.251,1,34,1,NA
NA,NA,0,NA,1,0,17,12,8,26,1,NA
NA,NA,0,NA,1,0,9.9372,10.251,1,24,1,NA
1.7102,16,0,0,1,0,8,11,2,24,1,2
NA,16,0,0,1,0,12,12,7,29,1,7
NA,NA,0,NA,1,0,12,10,5,25,1,NA
NA,NA,0,NA,1,0,12,12,7,27,1,NA
NA,NA,0,NA,1,0,12,12,7,25,1,NA
2.0605,14,0,0,1,0,10,12,4,28,1,8
NA,12,0,0,1,0,10,12,4,26,1,8
1.8976,15,0,0,1,0,13,12,8,28,1,7
1.0986,10,0,0,1,0,8,8,2,25,1,9
2.6391,NA,0,0,1,0,12,12,7,25,1,NA
NA,NA,0,NA,1,0,12,12,7,24,1,NA
1.9416,16,0,0,1,0,14,12,8,30,1,8
NA,NA,0,NA,0,0,16,12,8,31,1,NA
1.477,14,0,0,1,0,12,12,7,33,1,13
2.1436,NA,1,0,0,1,9.9372,13,6,33,1,NA
1.9242,13,0,0,1,0,9,11,3,25,1,6
NA,NA,0,NA,1,0,12,6,5,25,1,NA
1.4207,14,0,0,1,0,7,6,2,26,1,6
2.0162,12,0,0,1,0,11,14,4,25,1,7
0.8372,13,0,0,1,0,16,16,9,26,1,7
NA,NA,0,NA,1,0,11,12,4,33,1,NA
NA,NA,0,NA,1,0,18,13,9,31,1,NA
NA,NA,0,NA,1,0,18,16,9,27,1,NA
1.6194,16,0,0,1,0,17,14,9,29,1,7
1.7918,16,0,0,1,0,15,12,8,30,1,8
2.5718,18,0,0,1,0,18,15,9,33,1,9
2.359,18,0,0,1,0,9.9372,18,6,32,1,8
1.8358,15,0,0,1,0,13,11,5,32,1,11
2.3514,16,0,0,1,0,3,8,2,33,1,11
NA,12,0,0,1,0,12,12,7,26,1,8
NA,NA,0,NA,1,0,18,12,8,27,1,NA
2.2854,18,0,0,1,0,12,16,8,32,1,8
NA,13,1,0,1,0,8,12,4,34,1,15
NA,NA,0,NA,1,0,12,10,5,34,1,NA
2.551,18,0,0,1,0,16,13,9,34,1,10
2.1017,12,0,0,1,0,12,12,7,26,1,8
1.6094,17,0,0,1,0,16,16,9,24,1,1
NA,NA,0,NA,1,0,14,14,9,27,1,NA
1.9741,12,0,0,1,0,12,8,5,32,1,14
1.6827,12,0,0,1,0,7,12,4,29,1,11
2.2386,17,0,0,1,0,8,12,4,34,1,11
NA,17,0,0,1,0,8,14,4,31,1,8
NA,NA,0,NA,1,0,8,9,2,27,1,NA
1.0986,11,0,0,1,0,8,9,2,25,1,8
2.0554,11,0,0,1,0,2,1,2,32,1,15
1.8718,8,0,0,1,0,3,2,2,34,1,20
2.2986,18,0,0,1,0,12,12,7,29,1,5
1.7613,17,0,0,1,0,12,12,7,28,1,5
0.8372,16,0,0,1,0,12,12,7,26,1,4
1.6845,16,0,0,1,0,12,12,7,25,1,3
NA,NA,0,NA,1,0,14,12,8,28,1,NA
NA,NA,0,NA,0,1,9.9372,10.251,1,26,1,NA
NA,16,0,0,1,0,9.9372,12,6,32,1,10
1.8374,15,1,0,0,1,8,8,2,34,1,13
1.9081,12,1,0,0,0,9.9372,10.251,1,28,1,10
0.8372,16,0,0,1,0,12,12,7,27,1,5
1.9685,18,0,0,1,0,12,12,7,29,1,5
NA,NA,1,NA,1,0,10,8,2,25,1,NA
NA,NA,1,NA,1,0,10,8,2,26,1,NA
1.0508,13,0,0,1,0,12,12,7,24,1,5
1.6094,15,0,0,1,0,12,12,7,26,1,5
1.1378,16,0,0,0,0,9.9372,10.251,1,27,1,5
NA,NA,0,NA,1,0,14,11,5,24,1,NA
NA,NA,0,NA,1,0,12,12,7,24,1,NA
NA,NA,0,NA,0,0,9.9372,10,1,33,1,NA
0.6931,11,0,0,1,0,10,10,3,25,1,8
NA,NA,0,NA,1,0,12,10,5,26,1,NA
NA,15,0,0,1,0,12,12,7,32,1,11
NA,NA,0,NA,0,0,9.9372,10.251,1,34,1,NA
NA,12,0,0,1,0,12,11,5,24,1,6
2.4033,16,0,0,1,0,12,9,5,33,1,11
1.763,12,0,0,1,0,11,11,3,29,1,11
NA,NA,0,NA,1,0,8,12,4,24,1,NA
1.3962,16,0,0,1,0,8,12,4,30,1,8
1.8213,13,0,0,0,0,12,10.251,5,25,1,6
NA,NA,0,NA,1,0,10,12,4,29,1,NA
1.0188,16,0,0,1,0,10,12,4,27,1,5
2.2638,17,0,1,0,0,12,11,5,25,1,2
1.9344,15,0,0,1,0,12,12,7,30,1,9
1.7281,12,0,0,1,0,8,12,4,28,1,10
NA,NA,0,NA,1,0,8,12,4,26,1,NA
NA,NA,0,NA,1,0,12,12,7,33,1,NA
2.5923,8,0,0,1,0,3,5,2,33,1,19
1.9066,14,0,0,1,0,12,12,7,31,1,11
2.1471,16,0,0,0,1,9.9372,11,1,32,1,10
0.9555,16,0,0,1,0,8,4,2,32,1,10
1.7492,15,0,0,1,0,8,4,2,28,1,7
NA,NA,0,NA,0,0,8,12,4,27,1,NA
NA,NA,0,NA,1,0,15,14,9,24,1,NA
1.8342,13,0,0,1,0,2,8,2,24,1,5
NA,13,0,0,0,0,9.9372,6,1,32,1,13
2.6693,12,0,0,1,0,12,12,7,32,1,14
1.2119,14,0,0,1,0,6,11,2,28,1,8
1.7527,12,0,0,1,0,6,11,2,27,1,9
NA,NA,0,NA,1,0,5,16,4,29,1,NA
NA,NA,0,NA,1,0,9.9372,10.251,1,28,1,NA
NA,NA,0,NA,1,0,9.9372,10.251,1,33,1,NA
1.5686,13,0,0,1,0,8,12,4,24,1,5
0.9163,15,0,0,1,0,16,0,5,28,1,7
NA,NA,0,NA,1,0,9.9372,12,6,28,1,NA
NA,NA,0,NA,1,0,12,9,5,27,1,NA
1.5665,11,0,0,1,0,12,9,5,24,1,7
NA,16,0,0,1,0,12,12,7,33,1,11
2.3399,15,0,0,0,0,9.9372,10.251,1,34,1,13
2.3888,18,0,0,1,0,13,12,8,33,1,9
NA,NA,0,NA,1,0,12,12,7,29,1,NA
1.5304,18,0,0,1,0,12,12,7,26,1,2
1.8326,12,0,0,0,1,9.9372,12,6,32,1,14
2.1005,16,0,0,1,0,5,8,2,25,1,3
NA,0,0,0,1,0,12,9,5,25,1,19
1.2837,14,0,0,1,0,17,4,5,28,1,8
NA,NA,0,NA,1,0,17,4,5,27,1,NA
NA,NA,0,NA,1,0,17,12,8,25,1,NA
1.1632,12,0,0,1,0,12,12,7,27,1,9
NA,NA,0,NA,1,0,18,16,9,27,1,NA
NA,8,0,0,1,0,7,4,2,33,1,19
1.2442,16,0,0,1,0,7,12,4,32,1,10
2.1529,12,0,0,0,0,9.9372,10.251,1,30,0,12
NA,NA,0,NA,1,0,6,5,2,33,0,NA
1.0367,10,0,0,1,0,2,2,2,26,0,10
1.9445,12,0,0,1,0,17,14,9,24,0,6
1.8165,12,0,0,0,0,11,10,3,24,0,6
NA,NA,0,NA,0,1,9.9372,10,1,24,0,NA
NA,NA,0,NA,1,0,8,12,4,26,0,NA
1.4656,11,0,0,1,0,8,12,4,25,0,8
NA,NA,0,NA,1,0,12,12,7,27,0,NA
1.6752,16,0,0,1,0,12,12,7,25,1,3
NA,NA,0,NA,1,0,13,10.251,5,29,1,NA
1.8326,16,0,0,1,0,12,12,7,26,1,4
NA,NA,0,NA,0,1,12,12,7,25,1,NA
1.7527,18,0,0,1,0,10,12,4,26,1,2
2.1318,12,0,0,1,0,10,12,4,24,1,6
NA,12,0,0,1,0,8,9,2,31,1,13
NA,NA,0,NA,1,0,12,9,5,27,1,NA
NA,NA,0,NA,1,0,12,9,5,27,1,NA
1.3962,16,0,0,1,0,12,12,7,26,1,4
NA,NA,0,NA,1,0,9,12,4,24,1,NA
NA,NA,0,NA,1,0,0,0,2,33,1,NA
NA,18,0,0,0,1,9.9372,14,6,27,1,3
NA,NA,0,NA,1,0,8,6,2,27,1,NA
1.7102,15,0,0,0,1,9.9372,12,6,32,1,11
2.3165,18,0,0,1,0,18,12,8,31,1,7
NA,NA,0,NA,1,0,18,12,8,26,1,NA
NA,NA,0,NA,1,0,7,8,2,27,1,NA
1.1787,16,0,0,1,0,8,4,2,29,1,7
NA,16,0,0,1,0,13,12,8,27,1,5
2.0425,15,0,0,1,0,12,8,5,30,1,9
NA,NA,0,NA,1,0,12,13,8,25,1,NA
1.9459,14,0,0,1,0,12,13,8,24,1,4
NA,12,0,0,1,0,11,12,4,26,1,8
1.7011,17,0,0,1,0,13,7,5,24,1,1
1.8326,16,0,0,1,0,0,5,2,26,1,4
2.2094,16,0,0,1,0,12,7,5,28,1,6
NA,16,0,0,0,0,12,10.251,5,31,1,9
NA,NA,0,NA,1,0,12,16,8,31,1,NA
NA,NA,0,NA,1,0,16,17,9,34,1,NA
2.0082,12,0,0,1,0,16,16,9,33,1,15
1.9081,12,0,0,1,0,12,12,7,24,1,6
2.1005,16,0,0,1,0,12,12,7,28,0,6
NA,NA,0,NA,1,0,12,12,7,27,1,NA
2.0412,15,0,0,0,1,9.9372,10,1,25,1,4
1.9838,15,0,0,1,0,8,9,2,27,1,6
NA,17,0,0,1,0,8,9,2,26,1,3
1.8961,12,0,0,1,0,8,9,2,24,1,6
1.9286,14,0,0,0,0,9.9372,12,6,27,1,7
NA,NA,0,NA,0,0,16,12,8,26,1,NA
NA,NA,0,NA,0,0,16,12,8,24,1,NA
1.7228,14,0,0,1,0,16,13,9,26,1,6
NA,16,0,0,1,0,16,14,9,29,1,7
1.6094,16,0,0,1,0,13,14,9,28,1,6
NA,NA,0,NA,1,0,13,14,9,26,1,NA
NA,15,0,0,1,0,9.9372,16,6,31,1,10
NA,16,0,0,1,0,9.9372,16,6,28,1,6
1.9021,14,0,0,1,0,9.9372,10.251,1,28,1,8
NA,NA,0,NA,1,0,14,12,8,32,1,NA
NA,14,0,0,1,0,12,12,7,27,1,7
2.2638,12,0,0,1,0,9,9,3,34,1,16
NA,15,0,0,1,0,12,12,7,29,1,8
NA,14,0,0,1,0,14,15,9,28,1,8
1.9824,16,0,0,0,0,9.9372,12,6,28,1,6
NA,NA,0,NA,0,1,9.9372,12,6,31,1,NA
NA,NA,0,NA,1,0,10,12,4,33,1,NA
NA,NA,0,NA,0,0,13,10.251,5,31,1,NA
NA,16,0,0,1,0,12,16,8,31,1,9
NA,NA,1,NA,1,0,9.9372,6,1,29,1,NA
NA,14,1,0,0,1,9.9372,10.251,1,25,1,5
NA,NA,0,NA,1,0,10,18,4,34,1,NA
NA,16,0,0,1,0,11,12,4,27,1,5
2.2638,16,0,0,1,0,12,12,7,33,1,11
1.8165,17,0,0,1,0,12,14,8,33,1,10
2.4458,13,0,0,1,0,12,10,5,32,1,13
NA,NA,0,NA,1,0,12,12,7,33,1,NA
1.9095,13,0,0,1,0,14,8,5,29,1,10
NA,11,0,0,1,0,8,8,2,33,1,16
1.4398,12,0,0,0,1,9.9372,10,1,26,1,8
2.3637,12,0,0,1,0,12,12,7,25,1,7
NA,NA,1,NA,1,0,12,11,5,25,1,NA
NA,NA,1,NA,0,0,13,11,5,24,1,NA
NA,17,0,0,1,0,9.9372,12,6,27,1,4
NA,NA,0,NA,1,0,9.9372,12,6,25,1,NA
2.4639,18,0,0,1,0,15,14,9,33,1,9
2.1424,15,0,0,0,0,12,10.251,5,27,1,6
1.8083,12,0,0,0,0,12,10.251,5,24,1,6
NA,NA,0,NA,1,0,16,12,8,32,1,NA
1.4422,18,0,0,1,0,12,12,7,33,1,9
NA,NA,0,NA,1,0,13,12,8,24,1,NA
2.4849,12,0,0,1,0,8,12,4,29,1,11
2.3312,14,0,0,1,0,15,10,5,34,1,14
NA,NA,0,NA,0,0,9.9372,10.251,1,26,1,NA
NA,13,0,0,1,0,14,6,5,32,1,13
NA,NA,0,NA,1,0,8,8,2,34,1,NA
NA,NA,0,NA,1,0,12,8,5,32,1,NA
NA,NA,0,NA,1,0,14,14,9,29,1,NA
1.7047,14,0,0,0,0,12,10.251,5,28,1,8
2.0807,15,0,0,0,0,12,12,7,31,1,10
1.6919,12,0,0,0,0,9.9372,11,1,31,1,13
1.2528,9,0,0,1,0,8,11,2,31,1,16
NA,NA,0,NA,0,0,9.9372,13,6,31,1,NA
2.0149,14,0,0,1,0,9.9372,12,6,32,1,12
1.5041,14,0,0,1,0,12,10,5,34,1,14
NA,NA,0,NA,0,0,9.9372,10.251,1,25,1,NA
NA,NA,0,NA,1,0,12,16,8,24,1,NA
1.7918,14,0,0,0,0,12,9,5,24,1,4
NA,NA,0,NA,0,1,9.9372,10,1,28,1,NA
2.1459,12,0,0,1,0,7,12,4,33,1,15
NA,NA,0,NA,0,1,9.9372,12,6,27,1,NA
NA,NA,0,NA,1,0,10,12,4,32,1,NA
NA,NA,0,NA,1,0,12,12,7,30,1,NA
1.9851,14,0,0,1,0,14,8,5,26,1,6
1.9359,12,0,0,1,0,12,11,5,34,1,16
2.3273,10,0,0,0,0,12,12,7,27,1,11
NA,NA,0,NA,1,0,11,12,4,27,1,NA
NA,NA,0,NA,1,0,15,11,5,26,1,NA
NA,15,0,0,1,0,12,12,7,32,1,11
2.4458,14,0,0,1,0,8,8,2,28,1,8
2.2854,16,0,0,1,0,15,18,9,32,1,10
1.9838,15,0,0,1,0,3,0,2,34,1,13
NA,NA,0,NA,1,0,9.9372,10.251,1,34,1,NA
NA,NA,0,NA,1,0,9.9372,10.251,1,31,1,NA
1.6771,14,0,0,1,0,10,11,3,34,1,14
1.6715,12,0,0,1,0,11,11,3,25,1,7
2.7265,NA,0,0,1,0,10,10,3,25,1,NA
NA,NA,0,NA,1,0,14,9,5,25,1,NA
1.0613,13,0,0,1,0,10,11,3,26,1,7
1.141,17,0,0,1,0,12,12,7,26,1,3
1.3962,13,0,0,1,0,13,16,9,24,1,5
NA,NA,0,NA,1,0,10,12,4,29,1,NA
